PrecursorMz	ProductMz	Tr_recalibrated	transition_name	CE	LibraryIntensity	transition_group_id	decoy	PeptideSequence	ProteinName	CompoundName	SumFormula	PrecursorCharge	LabelTyp
182.06725095438003	142.049	33.8837333333333	1_C6H7N5O2	-1	1.0	1_C6H7N5O2	1			C6H7N5O2	C6H7N5O2	1	light
182.06725095438003	183.075	33.8837333333333	2_C6H7N5O2	-1	0.0	1_C6H7N5O2	1			C6H7N5O2	C6H7N5O2	1	light
269.13326482553003	210.125	819.112125	5_C38H60O18	-1	0.7239130434782609	2_C38H60O18	1			C38H60O18	C38H60O18	3	light
269.13326482553003	154.062	819.112125	4_C38H60O18	-1	0.13260869565217392	2_C38H60O18	1			C38H60O18	C38H60O18	3	light
269.13326482553003	140.047	819.112125	3_C38H60O18	-1	0.09782608695652174	2_C38H60O18	1			C38H60O18	C38H60O18	3	light
269.13326482553003	252.136	819.112125	6_C38H60O18	-1	0.04565217391304348	2_C38H60O18	1			C38H60O18	C38H60O18	3	light
269.13326482553003	806.393	819.112125	7_C38H60O18	-1	0.0	2_C38H60O18	1			C38H60O18	C38H60O18	3	light
854.5694316236501	134.094	960.770722222222	8_C50H80NO8P	-1	0.6354961832061069	3_C50H80NO8P	1			C50H80NO8P	C50H80NO8P	1	light
854.5694316236501	178.12	960.770722222222	9_C50H80NO8P	-1	0.36450381679389315	3_C50H80NO8P	1			C50H80NO8P	C50H80NO8P	1	light
854.5694316236501	855.577	960.770722222222	10_C50H80NO8P	-1	0.0	3_C50H80NO8P	1			C50H80NO8P	C50H80NO8P	1	light
147.11280416447	85.089	36.6863333333333	12_C6H14N2O2	-1	0.8115353371242892	4_C6H14N2O2	1			C6H14N2O2	C6H14N2O2	1	light
147.11280416447	57.057	36.6863333333333	11_C6H14N2O2	-1	0.11860276198212835	4_C6H14N2O2	1			C6H14N2O2	C6H14N2O2	1	light
147.11280416447	131.094	36.6863333333333	13_C6H14N2O2	-1	0.06986190089358245	4_C6H14N2O2	1			C6H14N2O2	C6H14N2O2	1	light
147.11280416447	148.121	36.6863333333333	14_C6H14N2O2	-1	0.0	4_C6H14N2O2	1			C6H14N2O2	C6H14N2O2	1	light
309.16562758297	129.078	37.4367903225806	16_C12H24N2O7	-1	0.38086160884483417	5_C12H24N2O7	1			C12H24N2O7	C12H24N2O7	1	light
309.16562758297	131.094	37.4367903225806	17_C12H24N2O7	-1	0.2321768966831872	5_C12H24N2O7	1			C12H24N2O7	C12H24N2O7	1	light
309.16562758297	274.152	37.4367903225806	19_C12H24N2O7	-1	0.14449104079298514	5_C12H24N2O7	1			C12H24N2O7	C12H24N2O7	1	light
309.16562758297	226.131	37.4367903225806	18_C12H24N2O7	-1	0.13000381242851697	5_C12H24N2O7	1			C12H24N2O7	C12H24N2O7	1	light
309.16562758297	83.073	37.4367903225806	15_C12H24N2O7	-1	0.11246664125047655	5_C12H24N2O7	1			C12H24N2O7	C12H24N2O7	1	light
309.16562758297	310.173	37.4367903225806	20_C12H24N2O7	-1	0.0	5_C12H24N2O7	1			C12H24N2O7	C12H24N2O7	1	light
679.07184633743	204.063	44.2134385964912	21_C35H18O15	-1	0.5050556117290192	6_C35H18O15	1			C35H18O15	C35H18O15	1	light
679.07184633743	319.98	44.2134385964912	22_C35H18O15	-1	0.37664307381193124	6_C35H18O15	1			C35H18O15	C35H18O15	1	light
679.07184633743	500.037	44.2134385964912	23_C35H18O15	-1	0.11830131445904954	6_C35H18O15	1			C35H18O15	C35H18O15	1	light
132.07675300892	87.079	50.2218695652174	25_C4H9N3O2	-1	0.5640880858272163	7_C4H9N3O2	1			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	91.063	50.2218695652174	28_C4H9N3O2	-1	0.308300395256917	7_C4H9N3O2	1			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	59.073	50.2218695652174	24_C4H9N3O2	-1	0.088085827216262	7_C4H9N3O2	1			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	89.058	50.2218695652174	27_C4H9N3O2	-1	0.039525691699604744	7_C4H9N3O2	1			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	88.063	50.2218695652174	26_C4H9N3O2	-1	0.0	7_C4H9N3O2	1			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	133.085	50.2218695652174	29_C4H9N3O2	-1	0.0	7_C4H9N3O2	1			C4H9N3O2	C4H9N3O2	1	light
229.11828346773	71.073	51.9200677966102	30_C10H16N2O4	-1	0.5679363274587834	8_C10H16N2O4	1			C10H16N2O4	C10H16N2O4	1	light
229.11828346773	143.094	51.9200677966102	33_C10H16N2O4	-1	0.259806708357021	8_C10H16N2O4	1			C10H16N2O4	C10H16N2O4	1	light
229.11828346773	133.073	51.9200677966102	32_C10H16N2O4	-1	0.12109152927799886	8_C10H16N2O4	1			C10H16N2O4	C10H16N2O4	1	light
229.11828346773	87.068	51.9200677966102	31_C10H16N2O4	-1	0.051165434906196704	8_C10H16N2O4	1			C10H16N2O4	C10H16N2O4	1	light
280.08156360584	105.115	46.4235342465753	34_C13H13NO6	-1	1.0	9_C13H13NO6	1			C13H13NO6	C13H13NO6	1	light
280.08156360584	281.089	46.4235342465753	35_C13H13NO6	-1	0.0	9_C13H13NO6	1			C13H13NO6	C13H13NO6	1	light
252.10777835368	87.068	50.2173396226415	36_C9H17NO7	-1	0.310634328358209	10_C9H17NO7	1			C9H17NO7	C9H17NO7	1	light
252.10777835368	91.063	50.2173396226415	37_C9H17NO7	-1	0.20833333333333334	10_C9H17NO7	1			C9H17NO7	C9H17NO7	1	light
252.10777835368	217.094	50.2173396226415	40_C9H17NO7	-1	0.17692786069651742	10_C9H17NO7	1			C9H17NO7	C9H17NO7	1	light
252.10777835368	133.073	50.2173396226415	39_C9H17NO7	-1	0.15640547263681592	10_C9H17NO7	1			C9H17NO7	C9H17NO7	1	light
252.10777835368	98.036	50.2173396226415	38_C9H17NO7	-1	0.14769900497512436	10_C9H17NO7	1			C9H17NO7	C9H17NO7	1	light
252.10777835368	253.116	50.2173396226415	41_C9H17NO7	-1	0.0	10_C9H17NO7	1			C9H17NO7	C9H17NO7	1	light
170.03865151013503	340.078	232.203415584416	42_C9H15N4O8P	-1	0.0	11_C9H15N4O8P	1			C9H15N4O8P	C9H15N4O8P	2	light
337.08124633601005	170.043	70.0862441860465	44_C10H16N4O7S	-1	0.9460227272727273	12_C10H16N4O7S	1			C10H16N4O7S	C10H16N4O7S	1	light
337.08124633601005	153.017	70.0862441860465	43_C10H16N4O7S	-1	0.05397727272727273	12_C10H16N4O7S	1			C10H16N4O7S	C10H16N4O7S	1	light
337.08124633601005	338.089	70.0862441860465	45_C10H16N4O7S	-1	0.0	12_C10H16N4O7S	1			C10H16N4O7S	C10H16N4O7S	1	light
130.04986955474	85.052	77.26725	47_C5H7NO3	-1	0.44419742107603377	13_C5H7NO3	1			C5H7NO3	C5H7NO3	1	light
130.04986955474	88.052	77.26725	48_C5H7NO3	-1	0.44419742107603377	13_C5H7NO3	1			C5H7NO3	C5H7NO3	1	light
130.04986955474	57.057	77.26725	46_C5H7NO3	-1	0.11160515784793242	13_C5H7NO3	1			C5H7NO3	C5H7NO3	1	light
130.04986955474	131.058	77.26725	49_C5H7NO3	-1	0.0	13_C5H7NO3	1			C5H7NO3	C5H7NO3	1	light
298.14376993958	73.089	57.6761308411215	51_C18H19NO3	-1	0.910665451230629	14_C18H19NO3	1			C18H19NO3	C18H19NO3	1	light
298.14376993958	56.062	57.6761308411215	50_C18H19NO3	-1	0.08933454876937101	14_C18H19NO3	1			C18H19NO3	C18H19NO3	1	light
298.14376993958	299.152	57.6761308411215	52_C18H19NO3	-1	0.0	14_C18H19NO3	1			C18H19NO3	C18H19NO3	1	light
175.02371437655	112.015	71.8845060240964	55_C6H6O6	-1	0.45909926470588236	15_C6H6O6	1			C6H6O6	C6H6O6	1	light
175.02371437655	140.01	71.8845060240964	56_C6H6O6	-1	0.22058823529411764	15_C6H6O6	1			C6H6O6	C6H6O6	1	light
175.02371437655	44.026	71.8845060240964	53_C6H6O6	-1	0.18428308823529413	15_C6H6O6	1			C6H6O6	C6H6O6	1	light
175.02371437655	88.015	71.8845060240964	54_C6H6O6	-1	0.13602941176470587	15_C6H6O6	1			C6H6O6	C6H6O6	1	light
175.02371437655	176.032	71.8845060240964	57_C6H6O6	-1	0.0	15_C6H6O6	1			C6H6O6	C6H6O6	1	light
429.02070701010996	177.986	72.7502658227848	58_C10H14N4O11P2	-1	0.4258312020460358	16_C10H14N4O11P2	1			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	238.007	72.7502658227848	60_C10H14N4O11P2	-1	0.4258312020460358	16_C10H14N4O11P2	1			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	194.017	72.7502658227848	59_C10H14N4O11P2	-1	0.1483375959079284	16_C10H14N4O11P2	1			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	430.029	72.7502658227848	61_C10H14N4O11P2	-1	0.0	16_C10H14N4O11P2	1			C10H14N4O11P2	C10H14N4O11P2	1	light
259.09246264271	128.058	75.8696666666667	64_C10H14N2O6	-1	0.2885615251299827	17_C10H14N2O6	1			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	131.058	75.8696666666667	65_C10H14N2O6	-1	0.2885615251299827	17_C10H14N2O6	1			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	217.094	75.8696666666667	66_C10H14N2O6	-1	0.2885615251299827	17_C10H14N2O6	1			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	57.057	75.8696666666667	62_C10H14N2O6	-1	0.08232235701906412	17_C10H14N2O6	1			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	111.031	75.8696666666667	63_C10H14N2O6	-1	0.05199306759098787	17_C10H14N2O6	1			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	260.1	75.8696666666667	67_C10H14N2O6	-1	0.0	17_C10H14N2O6	1			C10H14N2O6	C10H14N2O6	1	light
269.08804596861	138.054	131.297914893617	68_C10H12N4O5	-1	0.0	18_C10H12N4O5	1			C10H12N4O5	C10H12N4O5	1	light
269.08804596861	270.096	131.297914893617	69_C10H12N4O5	-1	0.0	18_C10H12N4O5	1			C10H12N4O5	C10H12N4O5	1	light
274.08962619173997	275.097	50.398972972973	70_C15H15NO2S	-1	0.0	19_C15H15NO2S	1			C15H15NO2S	C15H15NO2S	1	light
204.123034495	86.036	60.8139838709677	71_C9H17NO4	-1	0.5	20_C9H17NO4	1			C9H17NO4	C9H17NO4	1	light
204.123034495	146.057	60.8139838709677	72_C9H17NO4	-1	0.5	20_C9H17NO4	1			C9H17NO4	C9H17NO4	1	light
204.123034495	205.131	60.8139838709677	73_C9H17NO4	-1	0.0	20_C9H17NO4	1			C9H17NO4	C9H17NO4	1	light
144.1019051276	85.089	58.491875	76_C7H13NO2	-1	0.4109419991772933	21_C7H13NO2	1			C7H13NO2	C7H13NO2	1	light
144.1019051276	59.073	58.491875	74_C7H13NO2	-1	0.3204442616207322	21_C7H13NO2	1			C7H13NO2	C7H13NO2	1	light
144.1019051276	99.104	58.491875	77_C7H13NO2	-1	0.13081036610448374	21_C7H13NO2	1			C7H13NO2	C7H13NO2	1	light
144.1019051276	103.063	58.491875	78_C7H13NO2	-1	0.08350473056355409	21_C7H13NO2	1			C7H13NO2	C7H13NO2	1	light
144.1019051276	71.073	58.491875	75_C7H13NO2	-1	0.05429864253393665	21_C7H13NO2	1			C7H13NO2	C7H13NO2	1	light
144.1019051276	145.11	58.491875	79_C7H13NO2	-1	0.0	21_C7H13NO2	1			C7H13NO2	C7H13NO2	1	light
258.10844706002	131.058	61.3301707317073	81_C10H15N3O5	-1	0.5319488817891374	22_C10H15N3O5	1			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	130.074	61.3301707317073	80_C10H15N3O5	-1	0.24866879659211927	22_C10H15N3O5	1			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	224.079	61.3301707317073	82_C10H15N3O5	-1	0.21938232161874335	22_C10H15N3O5	1			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	259.116	61.3301707317073	83_C10H15N3O5	-1	0.0	22_C10H15N3O5	1			C10H15N3O5	C10H15N3O5	1	light
505.09179393637	170.042	70.0610380952381	84_C30H16O8	-1	0.0	23_C30H16O8	1			C30H16O8	C30H16O8	1	light
505.09179393637	506.1	70.0610380952381	85_C30H16O8	-1	0.0	23_C30H16O8	1			C30H16O8	C30H16O8	1	light
170.05736023364	116.062	294.382292682927	87_C16H18O8	-1	0.44818304172274565	24_C16H18O8	1			C16H18O8	C16H18O8	2	light
170.05736023364	171.065	294.382292682927	89_C16H18O8	-1	0.24674742036787797	24_C16H18O8	1			C16H18O8	C16H18O8	2	light
170.05736023364	292.115	294.382292682927	90_C16H18O8	-1	0.14490803050695378	24_C16H18O8	1			C16H18O8	C16H18O8	2	light
170.05736023364	143.07	294.382292682927	88_C16H18O8	-1	0.1063257065948856	24_C16H18O8	1			C16H18O8	C16H18O8	2	light
170.05736023364	90.046	294.382292682927	86_C16H18O8	-1	0.05383580080753701	24_C16H18O8	1			C16H18O8	C16H18O8	2	light
170.05736023364	340.115	294.382292682927	91_C16H18O8	-1	0.0	24_C16H18O8	1			C16H18O8	C16H18O8	2	light
574.31394521697	147.068	79.1000238095238	97_C28H48NO9P	-1	0.13296951949953414	25_C28H48NO9P	1			C28H48NO9P	C28H48NO9P	1	light
574.31394521697	193.11	79.1000238095238	101_C28H48NO9P	-1	0.13296951949953414	25_C28H48NO9P	1			C28H48NO9P	C28H48NO9P	1	light
574.31394521697	557.287	79.1000238095238	105_C28H48NO9P	-1	0.13296951949953414	25_C28H48NO9P	1			C28H48NO9P	C28H48NO9P	1	light
574.31394521697	446.258	79.1000238095238	104_C28H48NO9P	-1	0.126447491015573	25_C28H48NO9P	1			C28H48NO9P	C28H48NO9P	1	light
574.31394521697	176.128	79.1000238095238	100_C28H48NO9P	-1	0.11327033142552909	25_C28H48NO9P	1			C28H48NO9P	C28H48NO9P	1	light
574.31394521697	355.184	79.1000238095238	103_C28H48NO9P	-1	0.0779981365632903	25_C28H48NO9P	1			C28H48NO9P	C28H48NO9P	1	light
349.11426071645	170.043	69.1561724137931	108_C15H16N4O6	-1	0.9232902033271719	26_C15H16N4O6	1			C15H16N4O6	C15H16N4O6	1	light
349.11426071645	153.017	69.1561724137931	107_C15H16N4O6	-1	0.0767097966728281	26_C15H16N4O6	1			C15H16N4O6	C15H16N4O6	1	light
349.11426071645	350.122	69.1561724137931	109_C15H16N4O6	-1	0.0	26_C15H16N4O6	1			C15H16N4O6	C15H16N4O6	1	light
302.11536227120996	303.123	78.7037808219178	110_C14H20ClNO4	-1	0.0	27_C14H20ClNO4	1			C14H20ClNO4	C14H20ClNO4	1	light
383.11252938095	204.063	54.088552	111_C21H18O7	-1	0.0	28_C21H18O7	1			C21H18O7	C21H18O7	1	light
383.11252938095	384.12	54.088552	112_C21H18O7	-1	0.0	28_C21H18O7	1			C21H18O7	C21H18O7	1	light
169.03561647293	142.049	70.7055785123967	115_C5H4N4O3	-1	0.4164235097957482	29_C5H4N4O3	1			C5H4N4O3	C5H4N4O3	1	light
169.03561647293	153.017	70.7055785123967	116_C5H4N4O3	-1	0.2196748645268862	29_C5H4N4O3	1			C5H4N4O3	C5H4N4O3	1	light
169.03561647293	97.027	70.7055785123967	113_C5H4N4O3	-1	0.2130054189245519	29_C5H4N4O3	1			C5H4N4O3	C5H4N4O3	1	light
169.03561647293	125.022	70.7055785123967	114_C5H4N4O3	-1	0.15089620675281368	29_C5H4N4O3	1			C5H4N4O3	C5H4N4O3	1	light
169.03561647293	170.043	70.7055785123967	117_C5H4N4O3	-1	0.0	29_C5H4N4O3	1			C5H4N4O3	C5H4N4O3	1	light
249.06348462108002	204.055	86.3122698412698	121_C8H13N2O5P	-1	0.34820494945974206	30_C8H13N2O5P	1			C8H13N2O5P	C8H13N2O5P	1	light
249.06348462108002	101.026	86.3122698412698	118_C8H13N2O5P	-1	0.33356570233530847	30_C8H13N2O5P	1			C8H13N2O5P	C8H13N2O5P	1	light
249.06348462108002	117.021	86.3122698412698	119_C8H13N2O5P	-1	0.19449285465318927	30_C8H13N2O5P	1			C8H13N2O5P	C8H13N2O5P	1	light
249.06348462108002	147.032	86.3122698412698	120_C8H13N2O5P	-1	0.1237364935517602	30_C8H13N2O5P	1			C8H13N2O5P	C8H13N2O5P	1	light
249.06348462108002	250.071	86.3122698412698	122_C8H13N2O5P	-1	0.0	30_C8H13N2O5P	1			C8H13N2O5P	C8H13N2O5P	1	light
130.08625506346	85.052	62.4407983193277	127_C6H11NO2	-1	0.48191027496382055	31_C6H11NO2	1			C6H11NO2	C6H11NO2	1	light
130.08625506346	57.057	62.4407983193277	123_C6H11NO2	-1	0.23347805113362277	31_C6H11NO2	1			C6H11NO2	C6H11NO2	1	light
130.08625506346	59.037	62.4407983193277	124_C6H11NO2	-1	0.11770381090207428	31_C6H11NO2	1			C6H11NO2	C6H11NO2	1	light
130.08625506346	68.062	62.4407983193277	125_C6H11NO2	-1	0.09213699951760733	31_C6H11NO2	1			C6H11NO2	C6H11NO2	1	light
130.08625506346	83.073	62.4407983193277	126_C6H11NO2	-1	0.07477086348287507	31_C6H11NO2	1			C6H11NO2	C6H11NO2	1	light
130.08625506346	131.094	62.4407983193277	128_C6H11NO2	-1	0.0	31_C6H11NO2	1			C6H11NO2	C6H11NO2	1	light
162.1124698113	104.047	52.1288837209302	132_C7H15NO3	-1	0.31968	32_C7H15NO3	1			C7H15NO3	C7H15NO3	1	light
162.1124698113	86.036	52.1288837209302	130_C7H15NO3	-1	0.25536	32_C7H15NO3	1			C7H15NO3	C7H15NO3	1	light
162.1124698113	103.099	52.1288837209302	131_C7H15NO3	-1	0.22208	32_C7H15NO3	1			C7H15NO3	C7H15NO3	1	light
162.1124698113	61.089	52.1288837209302	129_C7H15NO3	-1	0.20288	32_C7H15NO3	1			C7H15NO3	C7H15NO3	1	light
162.1124698113	163.12	52.1288837209302	133_C7H15NO3	-1	0.0	32_C7H15NO3	1			C7H15NO3	C7H15NO3	1	light
280.13907848196	217.131	69.4994761904762	137_C11H21NO7	-1	0.25854037267080743	33_C11H21NO7	1			C11H21NO7	C11H21NO7	1	light
280.13907848196	263.136	69.4994761904762	139_C11H21NO7	-1	0.2417184265010352	33_C11H21NO7	1			C11H21NO7	C11H21NO7	1	light
280.13907848196	245.126	69.4994761904762	138_C11H21NO7	-1	0.18219461697722567	33_C11H21NO7	1			C11H21NO7	C11H21NO7	1	light
280.13907848196	119.094	69.4994761904762	135_C11H21NO7	-1	0.11697722567287784	33_C11H21NO7	1			C11H21NO7	C11H21NO7	1	light
280.13907848196	199.12	69.4994761904762	136_C11H21NO7	-1	0.10248447204968944	33_C11H21NO7	1			C11H21NO7	C11H21NO7	1	light
280.13907848196	85.089	69.4994761904762	134_C11H21NO7	-1	0.09808488612836438	33_C11H21NO7	1			C11H21NO7	C11H21NO7	1	light
453.04208394597003	272.985	94.0050483870968	146_C18H16N2O8S2	-1	0.3644655235315578	34_C18H16N2O8S2	1			C18H16N2O8S2	C18H16N2O8S2	1	light
453.04208394597003	137.084	94.0050483870968	141_C18H16N2O8S2	-1	0.15614739146296971	34_C18H16N2O8S2	1			C18H16N2O8S2	C18H16N2O8S2	1	light
453.04208394597003	183.089	94.0050483870968	143_C18H16N2O8S2	-1	0.15614739146296971	34_C18H16N2O8S2	1			C18H16N2O8S2	C18H16N2O8S2	1	light
453.04208394597003	166.062	94.0050483870968	142_C18H16N2O8S2	-1	0.11565122218168551	34_C18H16N2O8S2	1			C18H16N2O8S2	C18H16N2O8S2	1	light
453.04208394597003	227.963	94.0050483870968	144_C18H16N2O8S2	-1	0.1079897847500912	34_C18H16N2O8S2	1			C18H16N2O8S2	C18H16N2O8S2	1	light
453.04208394597003	255.958	94.0050483870968	145_C18H16N2O8S2	-1	0.09959868661072602	34_C18H16N2O8S2	1			C18H16N2O8S2	C18H16N2O8S2	1	light
376.16671088495	133.11	97.7394516129032	148_C19H22FN3O4	-1	1.0	35_C19H22FN3O4	1			C19H22FN3O4	C19H22FN3O4	1	light
376.16671088495	377.175	97.7394516129032	149_C19H22FN3O4	-1	0.0	35_C19H22FN3O4	1			C19H22FN3O4	C19H22FN3O4	1	light
426.16060177218003	183.089	96.3074166666667	154_C16H27NO12	-1	0.4393139841688654	36_C16H27NO12	1			C16H27NO12	C16H27NO12	1	light
426.16060177218003	166.062	96.3074166666667	153_C16H27NO12	-1	0.25241864555848725	36_C16H27NO12	1			C16H27NO12	C16H27NO12	1	light
426.16060177218003	137.084	96.3074166666667	151_C16H27NO12	-1	0.21503957783641162	36_C16H27NO12	1			C16H27NO12	C16H27NO12	1	light
426.16060177218003	124.052	96.3074166666667	150_C16H27NO12	-1	0.051011433597185574	36_C16H27NO12	1			C16H27NO12	C16H27NO12	1	light
426.16060177218003	148.052	96.3074166666667	152_C16H27NO12	-1	0.04221635883905013	36_C16H27NO12	1			C16H27NO12	C16H27NO12	1	light
426.16060177218003	427.168	96.3074166666667	155_C16H27NO12	-1	0.0	36_C16H27NO12	1			C16H27NO12	C16H27NO12	1	light
150.05832606346002	88.034	69.9959878048781	158_C5H11NO2S	-1	0.4707822808671065	37_C5H11NO2S	1			C5H11NO2S	C5H11NO2S	1	light
150.05832606346002	62.018	69.9959878048781	156_C5H11NO2S	-1	0.45098963242224316	37_C5H11NO2S	1			C5H11NO2S	C5H11NO2S	1	light
150.05832606346002	86.036	69.9959878048781	157_C5H11NO2S	-1	0.07822808671065033	37_C5H11NO2S	1			C5H11NO2S	C5H11NO2S	1	light
150.05832606346002	134.04	69.9959878048781	159_C5H11NO2S	-1	0.0	37_C5H11NO2S	1			C5H11NO2S	C5H11NO2S	1	light
150.05832606346002	151.066	69.9959878048781	160_C5H11NO2S	-1	0.0	37_C5H11NO2S	1			C5H11NO2S	C5H11NO2S	1	light
385.12886523477005	205.073	92.4614444444444	164_C14H20N6O5S	-1	0.41469489414694893	38_C14H20N6O5S	1			C14H20N6O5S	C14H20N6O5S	1	light
385.12886523477005	137.068	92.4614444444444	163_C14H20N6O5S	-1	0.25072644250726445	38_C14H20N6O5S	1			C14H20N6O5S	C14H20N6O5S	1	light
385.12886523477005	135.035	92.4614444444444	162_C14H20N6O5S	-1	0.1838937318389373	38_C14H20N6O5S	1			C14H20N6O5S	C14H20N6O5S	1	light
385.12886523477005	89.029	92.4614444444444	161_C14H20N6O5S	-1	0.09547530095475301	38_C14H20N6O5S	1			C14H20N6O5S	C14H20N6O5S	1	light
385.12886523477005	251.079	92.4614444444444	165_C14H20N6O5S	-1	0.05520963055209631	38_C14H20N6O5S	1			C14H20N6O5S	C14H20N6O5S	1	light
390.1733558157	183.089	94.8341587301587	170_C21H27NO4S	-1	0.47890699904122724	39_C21H27NO4S	1			C21H27NO4S	C21H27NO4S	1	light
390.1733558157	137.084	94.8341587301587	168_C21H27NO4S	-1	0.2962607861936721	39_C21H27NO4S	1			C21H27NO4S	C21H27NO4S	1	light
390.1733558157	124.052	94.8341587301587	167_C21H27NO4S	-1	0.0925215723873442	39_C21H27NO4S	1			C21H27NO4S	C21H27NO4S	1	light
390.1733558157	120.057	94.8341587301587	166_C21H27NO4S	-1	0.06759348034515819	39_C21H27NO4S	1			C21H27NO4S	C21H27NO4S	1	light
390.1733558157	148.052	94.8341587301587	169_C21H27NO4S	-1	0.06471716203259828	39_C21H27NO4S	1			C21H27NO4S	C21H27NO4S	1	light
390.1733558157	391.181	94.8341587301587	171_C21H27NO4S	-1	0.0	39_C21H27NO4S	1			C21H27NO4S	C21H27NO4S	1	light
448.19659335808	318.125	104.083351851852	172_C23H29NO8	-1	0.8523890784982935	40_C23H29NO8	1			C23H29NO8	C23H29NO8	1	light
448.19659335808	421.21	104.083351851852	173_C23H29NO8	-1	0.1476109215017065	40_C23H29NO8	1			C23H29NO8	C23H29NO8	1	light
448.19659335808	449.204	104.083351851852	174_C23H29NO8	-1	0.0	40_C23H29NO8	1			C23H29NO8	C23H29NO8	1	light
363.14382950923	166.062	94.7046268656716	180_C19H22O7	-1	0.3251953125	41_C19H22O7	1			C19H22O7	C19H22O7	1	light
363.14382950923	120.057	94.7046268656716	177_C19H22O7	-1	0.20279947916666666	41_C19H22O7	1			C19H22O7	C19H22O7	1	light
363.14382950923	124.052	94.7046268656716	178_C19H22O7	-1	0.16178385416666666	41_C19H22O7	1			C19H22O7	C19H22O7	1	light
363.14382950923	96.057	94.7046268656716	176_C19H22O7	-1	0.15657552083333334	41_C19H22O7	1			C19H22O7	C19H22O7	1	light
363.14382950923	78.046	94.7046268656716	175_C19H22O7	-1	0.09700520833333333	41_C19H22O7	1			C19H22O7	C19H22O7	1	light
363.14382950923	148.052	94.7046268656716	179_C19H22O7	-1	0.056640625	41_C19H22O7	1			C19H22O7	C19H22O7	1	light
263.18530039839004	70.078	99.201252631579	183_C13H26O5	-1	0.3258317025440313	42_C13H26O5	1			C13H26O5	C13H26O5	1	light
263.18530039839004	236.162	99.201252631579	185_C13H26O5	-1	0.3258317025440313	42_C13H26O5	1			C13H26O5	C13H26O5	1	light
263.18530039839004	210.146	99.201252631579	184_C13H26O5	-1	0.23809523809523808	42_C13H26O5	1			C13H26O5	C13H26O5	1	light
263.18530039839004	40.031	99.201252631579	182_C13H26O5	-1	0.11024135681669928	42_C13H26O5	1			C13H26O5	C13H26O5	1	light
263.18530039839004	264.193	99.201252631579	186_C13H26O5	-1	0.0	42_C13H26O5	1			C13H26O5	C13H26O5	1	light
136.07569037976	92.062	97.94845	189_C8H9NO	-1	0.4779904306220096	43_C8H9NO	1			C8H9NO	C8H9NO	1	light
136.07569037976	119.073	97.94845	191_C8H9NO	-1	0.29473684210526313	43_C8H9NO	1			C8H9NO	C8H9NO	1	light
136.07569037976	108.057	97.94845	190_C8H9NO	-1	0.10334928229665072	43_C8H9NO	1			C8H9NO	C8H9NO	1	light
136.07569037976	66.046	97.94845	187_C8H9NO	-1	0.0722488038277512	43_C8H9NO	1			C8H9NO	C8H9NO	1	light
136.07569037976	78.046	97.94845	188_C8H9NO	-1	0.05167464114832536	43_C8H9NO	1			C8H9NO	C8H9NO	1	light
136.07569037976	137.084	97.94845	192_C8H9NO	-1	0.0	43_C8H9NO	1			C8H9NO	C8H9NO	1	light
312.11114948195996	134.04	120.339245614035	196_C11H21NO7S	-1	0.21446972949763848	44_C11H21NO7S	1			C11H21NO7S	C11H21NO7S	1	light
312.11114948195996	151.066	120.339245614035	197_C11H21NO7S	-1	0.20287677114641478	44_C11H21NO7S	1			C11H21NO7S	C11H21NO7S	1	light
312.11114948195996	295.108	120.339245614035	200_C11H21NO7S	-1	0.15049377415199658	44_C11H21NO7S	1			C11H21NO7S	C11H21NO7S	1	light
312.11114948195996	105.061	120.339245614035	195_C11H21NO7S	-1	0.11850579647917561	44_C11H21NO7S	1			C11H21NO7S	C11H21NO7S	1	light
312.11114948195996	231.092	120.339245614035	199_C11H21NO7S	-1	0.08351223701159295	44_C11H21NO7S	1			C11H21NO7S	C11H21NO7S	1	light
312.11114948195996	193.077	120.339245614035	198_C11H21NO7S	-1	0.08286818376985831	44_C11H21NO7S	1			C11H21NO7S	C11H21NO7S	1	light
229.15466897644998	71.073	77.4033565891473	204_C11H20N2O3	-1	0.33322214809873246	45_C11H20N2O3	1			C11H20N2O3	C11H20N2O3	1	light
229.15466897644998	143.094	77.4033565891473	207_C11H20N2O3	-1	0.33322214809873246	45_C11H20N2O3	1			C11H20N2O3	C11H20N2O3	1	light
229.15466897644998	61.089	77.4033565891473	203_C11H20N2O3	-1	0.07471647765176785	45_C11H20N2O3	1			C11H20N2O3	C11H20N2O3	1	light
