PrecursorMz	ProductMz	Tr_recalibrated	transition_name	CE	LibraryIntensity	transition_group_id	decoy	PeptideSequence	ProteinName	CompoundName	SumFormula	PrecursorCharge	LabelTyp
679.07184633743	318.97161865	44.2134385964912	114_C35H18O15	-1	0.745649531252814	17_C35H18O15	0			C35H18O15	C35H18O15	1	light
679.07184633743	499.03067015	44.2134385964912	115_C35H18O15	-1	0.23455066871541	17_C35H18O15	0			C35H18O15	C35H18O15	1	light
441.08162317549	80.94735718	50.5553291139241	119_C22H16O10	-1	1	19_C22H16O10	0			C22H16O10	C22H16O10	1	light
441.08162317549	261.011261	50.5553291139241	123_C22H16O10	-1	0.344410365849626	19_C22H16O10	0			C22H16O10	C22H16O10	1	light
441.08162317549	203.0523529	50.5553291139241	121_C22H16O10	-1	0.127798996461065	19_C22H16O10	0			C22H16O10	C22H16O10	1	light
441.08162317549	132.07611845	50.5553291139241	120_C22H16O10	-1	0.0941653437351095	19_C22H16O10	0			C22H16O10	C22H16O10	1	light
441.08162317549	225.0347595	50.5553291139241	122_C22H16O10	-1	0.0936836508896056	19_C22H16O10	0			C22H16O10	C22H16O10	1	light
132.07675300892	44.04906845	50.2218695652174	130_C4H9N3O2	-1	1	21_C4H9N3O2	0			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	90.05413055	50.2218695652174	135_C4H9N3O2	-1	0.546949585722536	21_C4H9N3O2	0			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	43.02851486	50.2218695652174	129_C4H9N3O2	-1	0.302695265979204	21_C4H9N3O2	0			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	58.0646019	50.2218695652174	131_C4H9N3O2	-1	0.156044131273783	21_C4H9N3O2	0			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	87.05426407	50.2218695652174	134_C4H9N3O2	-1	0.0701949787660572	21_C4H9N3O2	0			C4H9N3O2	C4H9N3O2	1	light
132.07675300892	68.048503875	50.2218695652174	132_C4H9N3O2	-1	0.0544076559722425	21_C4H9N3O2	0			C4H9N3O2	C4H9N3O2	1	light
229.11828346773	70.06435776	51.9200677966102	143_C10H16N2O4	-1	1	23_C10H16N2O4	0			C10H16N2O4	C10H16N2O4	1	light
229.11828346773	142.0846329	51.9200677966102	146_C10H16N2O4	-1	0.457923371401578	23_C10H16N2O4	0			C10H16N2O4	C10H16N2O4	1	light
229.11828346773	132.0648651	51.9200677966102	145_C10H16N2O4	-1	0.213192905847073	23_C10H16N2O4	0			C10H16N2O4	C10H16N2O4	1	light
229.11828346773	86.05856323	51.9200677966102	144_C10H16N2O4	-1	0.0898622623060319	23_C10H16N2O4	0			C10H16N2O4	C10H16N2O4	1	light
261.0192368506	80.947143555	51.8967128712871	151_C6H13O7PS	-1	1	25_C6H13O7PS	0			C6H13O7PS	C6H13O7PS	1	light
261.0192368506	203.0524139	51.8967128712871	152_C6H13O7PS	-1	0.0651511108167413	25_C6H13O7PS	0			C6H13O7PS	C6H13O7PS	1	light
280.08156360584	221.0183563	46.4235342465753	158_C13H13NO6	-1	1	27_C13H13NO6	0			C13H13NO6	C13H13NO6	1	light
280.08156360584	104.10637665	46.4235342465753	156_C13H13NO6	-1	0.783618259548236	27_C13H13NO6	0			C13H13NO6	C13H13NO6	1	light
280.08156360584	86.09566498	46.4235342465753	155_C13H13NO6	-1	0.252459587478239	27_C13H13NO6	0			C13H13NO6	C13H13NO6	1	light
280.08156360584	164.02856445	46.4235342465753	157_C13H13NO6	-1	0.200027704678228	27_C13H13NO6	0			C13H13NO6	C13H13NO6	1	light
325.11266861389004	85.02754593	53.2367288135593	164_C10H28Cl2N2OP2	-1	1	29_C10H28Cl2N2OP2	0			C10H28Cl2N2OP2	C10H28Cl2N2OP2	1	light
325.11266861389004	145.0476379	53.2367288135593	169_C10H28Cl2N2OP2	-1	0.371991947328384	29_C10H28Cl2N2OP2	0			C10H28Cl2N2OP2	C10H28Cl2N2OP2	1	light
325.11266861389004	127.0387878	53.2367288135593	168_C10H28Cl2N2OP2	-1	0.340557655315215	29_C10H28Cl2N2OP2	0			C10H28Cl2N2OP2	C10H28Cl2N2OP2	1	light
325.11266861389004	163.05960085	53.2367288135593	170_C10H28Cl2N2OP2	-1	0.2580121683103	29_C10H28Cl2N2OP2	0			C10H28Cl2N2OP2	C10H28Cl2N2OP2	1	light
325.11266861389004	97.02731323	53.2367288135593	165_C10H28Cl2N2OP2	-1	0.194248849293863	29_C10H28Cl2N2OP2	0			C10H28Cl2N2OP2	C10H28Cl2N2OP2	1	light
325.11266861389004	109.0267792	53.2367288135593	166_C10H28Cl2N2OP2	-1	0.182585335876013	29_C10H28Cl2N2OP2	0			C10H28Cl2N2OP2	C10H28Cl2N2OP2	1	light
252.10777835367998	86.05914307	50.2173396226415	183_C9H17NO7	-1	1	31_C9H17NO7	0			C9H17NO7	C9H17NO7	1	light
